UBINumber,BusinessDbaName,EffectiveDate,ExpirationDate,Address1,City,State,Zip,ViolationNo,ViolationType,ViolationDate
600 415 836,FARWEST CLEANING SERVICES,,,1621 S CENTRAL ST # E,KENT,WA,98031,,,
601 529 152,VIOLA CLEANING SERVICES,,,10434 NE 116TH ST,KIRKLAND,WA,98034,,,
601 765 387,SAVAII CLEANING SERVICES,,,15617 10TH AVE SW,BURIEN,WA,98166,,,
601 404 627,PAM'S DETAIL CLEANING SERVICES,,,19203 40TH AVE W #A 3,LYNNWOOD,WA,98036,,,
600 502 798,BARBS CLEANING SERVICES,,,PO BOX 462,OAK HARBOR,WA,98277,,,
601 126 818,MD CLEANING SERVICES,,,PO BOX 48581,SPOKANE,WA,99228-1581,,,
600 412 006,SPECIALIZED CLEANING SERVICES,,,198 TREMONT,PORT ORCHARD,WA,98366,,,
601 774 818,KINDRED CLEANING SERVICES,,,3002 100TH DR SE,EVERETT,WA,98205,,,
601 322 705,ALWAYS CLEANING SERVICES,,,15621 44TH AVE S,SEATTLE,WA,98188-0000,,,
601 643 569,CASCADE CLEANING SERVICES,,,1613 N WATER ST,ELLENSBURG,WA,98926-2466,,,
600 564 305,J B CLEANING SERVICES,,,1932 66TH AVE NE,TACOMA,WA,98422,,,
601 448 580,EXECUTIVE CLEANING SERVICES,,,"LARRY WILSON 110 5TH ST, LINCOLN, CA 95648.",LINCOLN,CA,95648,,,
601 115 788,WILLIAMS CLEANING SERVICES,,,1436 36TH AVE NE,OLYMPIA,WA,98506-2484,,,
603 445 032,Clean Green Clng/Rstrtn LLC,05/01/2015,05/01/2017,24122 23rd Ave SE,BOTHELL,WA,98021,,,
604 277 506,TAH-SHAY CLEANING & SERVICES,06/21/2018,06/21/2020,PO BOX 2434,BREMERTON,WA,98310,,,
603 544 543,PNW SERVICES & CLEANING,07/01/2023,07/01/2025,718 CAROLINE ST,PORT ANGELES,WA,98362,,,
604 134 140,CLEAN & BRIGHT HOUSES,09/08/2017,10/18/2021,2821 130TH PL SE,EVERETT,WA,98208,,,
602 768 478,CLEAN SIDE,02/27/2008,07/21/2018,1614 172ND AVE NE,BELLEVUE,WA,98008,,,
603 522 540,DIAMOND CLEAR CLEAN AIR HVAC,07/10/2015,08/08/2019,1927 W RIVERVIEW DRIVE,PASCO,WA,99301,,,
603 395 258,CLEAN AIR SOLUTIONS,05/27/2014,06/23/2020,5752 ASHWORTH AVE N,SEATTLE,WA,98103,,,
603 211 380,Charlie's Window Cleaning LLC,02/04/2015,02/04/2017,540 Ryan Rd Unit A,BUCKLEY,WA,98321,,,
600 533 794,CLEAN-RITE,04/10/2012,05/23/2024,18025 E 32ND AVE,GREENACRES,WA,99016,,,
602 723 815,CLEAN AIR CONNECT/CLEAN CONN,05/20/2011,07/06/2025,10 FIFTH ST,WENATCHEE,WA,98801,,,
603 018 847,Dupont Roof & Gutter Cleaning,08/18/2014,08/18/2024,709 penniman st,DUPONT,WA,98327,,,
602 142 132,PRO MASTER CLEANING 24HRS,10/16/2015,10/16/2017,9503 19th Ave E,TACOMA,WA,98445,,,
601 759 601,ULTRA CLEAN BLIND CLEANING,01/15/1999,09/22/2024,1660 MULBERRY LANE,WENATCHEE,WA,98801,,,
604 226 753,PRO DRAIN CLEANING,02/13/2018,02/18/2024,5654 194th Lane SE,ISSAQUAH,WA,98027,,,
602 425 220,NEAT CLEAN QUALITY PAINTING,08/02/2013,08/02/2025,12239 WOODINVILLE DR #G-202,BOTHELL,WA,98011,,,
602 163 594,Flooring Inst & Cleaning Servs,03/10/2015,04/20/2019,2406 SW Thistle ST,SEATTLE,WA,98106,,,
603 017 770,HYDRA-CLEAN,02/27/2018,01/22/2023,4935 N Lenhard Ln,DEER PARK,WA,99006,,,
602 559 004,MAGIC CLEAN HVAC CLEANING SRVS,03/30/2015,04/20/2019,16903 S Tapps Dr E,BONNEY LAKE,WA,98391,,,
604 484 213,CLEAN GREEN ECO HOME SERVICES,10/16/2019,10/16/2021,PO BOX 1629,PORT ORCHARD,WA,98366,,,
,CLEAN CUT TREE SERVICE,,,,PUYALLUP,WA,,NBOIM01144,CONSTRUCTION INFRACTION,01/11/2018
604 978 460,ANDYS CLEAN UP SERVICES & DEMO,11/10/2022,11/10/2024,4224 S TERRA VERDE DR,VERADALE,WA,99037,,,
603 442 751,CLEAN & GREEN SERVICE,06/01/2016,06/01/2018,10723 16TH AVE CT,TACOMA,WA,98444,,,
,CLEAN CUT TREE SERVICE,,,,PUYALLUP,WA,,NCZIK02407,CONSTRUCTION INFRACTION,04/10/2018
603 096 781,CLEAN IMAGE SERVICES INC,04/25/2011,04/25/2025,PO BOX 1327,ELLENSBURG,WA,98926,,,
601 599 104,CLEAN WATER SERVICES LLC,02/23/1995,07/21/2021,306 A FRONT ST,LYNDEN,WA,98264,,,
604 223 990,ECO CLEAN MAINTENANCE SERVICES,07/13/2018,06/18/2023,PO BOX 77251,SEATTLE,WA,98177,,,
603 446 518,PG CLEAN JANITORIAL OF WA,12/02/2015,12/02/2021,PO BOX 5091,LACEY,WA,98509,,,
601 035 971,"CLEAN SWEEP CHIMNEY SERVICE, A",05/02/2002,05/09/2018,2622 EAST BAY DR NW,GIG HARBOR,WA,98335,,,
604 345 162,CLEAN SLATE SERVICES,11/09/2018,11/09/2022,6619 152ND ST CT E,PUYALLUP,WA,98375,,,
601 512 272,A+ ELECTRIC SERVICE,08/20/2001,08/31/2025,7225 PACIFIC AVE SE,LACEY,WA,98503,,,
602 811 123,NW ELECTRIC SERVICES INC,03/13/2008,03/30/2024,32419 3RD AVE SW,FEDERAL WAY,WA,98023,,,
602 194 288,OBJECTIVE SERVICES,07/16/2002,02/26/2025,15804 SE 42 PLACE,BELLEVUE,WA,98006,,,
600 599 707,ALLIED ELECTRIC SERVICE INC,01/03/1986,01/31/2024,PO BOX 3855,LACEY,WA,98509,,,
602 722 695,JERUEL SERVICE,09/09/2009,12/02/2017,8302 NE 26TH AVE,VANCOUVER,WA,98665,,,
602 753 001,EVERGREEN LNDSCPG SLTN CLNG,04/07/2011,07/16/2025,20467 STEPHEN DR NE,KINGSTON,WA,98346,,,
602 320 560,WASHINGTON ENERGY SERVICES CO,09/04/2003,09/04/2017,3909 196TH ST SW,LYNNWOOD,WA,98036,,,
603 461 456,EVERGREEN SERVICES LLC,12/27/2004,06/12/2019,PO BOX 973,SUNNYSIDE,WA,98944,,,
603 368 203,BAYVIEW CLEANING/MAINT SVC LLC,05/02/2014,05/02/2022,186 SW CAMANO DR,CAMANO ISLAND,WA,98282,,,
604 263 209,GARCIA'S PLBG & DRAIN CLEANING,04/17/2018,04/17/2020,16107 44TH AVE E,TACOMA,WA,98446,,,
603 467 057,DUNCAN'S PRPTY CLEAN UP & HLNG,02/23/2015,09/08/2024,41 Pine Glen Ct,EASTON,WA,98925,,,
603 091 668,A1'S HANDYMAN & CLEANING SERVS,01/13/2020,01/13/2022,11546 85TH AVE S,SEATTLE,WA,98178,,,
602 475 827,A1 COMMERCIAL CLEANING LLC,08/21/2017,08/21/2019,1907 ORCHARD WAY,RICHLAND,WA,99352,,,
603 135 251,AAA CLEANING,06/14/2012,08/26/2017,25914 Lake Wilderness Country Club Dr SE,MAPLE VALLEY,WA,98038,,,
602 679 494,AAMERICAN CLEANING BOB'S INC,03/30/2007,06/22/2019,2709 S. DISHMAN-MICA,CITY OF SPOKANE VALL,WA,99206,,,
602 683 440,AABLE SAFETY CLEAN INC,04/19/2007,04/19/2021,PO BOX 3400,REDMOND,WA,98073,,,
603 364 763,8A Detailing & Cleaning LLC,01/30/2014,03/16/2024,19421 141st Ave SE,RENTON,WA,98058,,,
603 065 392,ALLIED CHIMNEY CLEANING LLC,05/11/2011,08/04/2018,15109 SE 140TH PL.,RENTON,WA,98059,,,
603 622 928,CLEAN EDGE,05/17/2018,05/17/2020,421 CASCADE WAY,LYNDEN,WA,98264,,,
603 395 258,CLEAN AIR SOLUTIONS,07/22/2022,07/22/2024,3214 72ND AVE SE,MERCER ISLAND,WA,98040,,,
603 490 828,5 STAR CLEANING,05/02/2018,09/19/2024,8515 STATE AVE #3,MARYSVILLE,WA,98270,,,
601 467 777,A 1 WINDOW CLEANING INC,01/28/2016,03/14/2022,420 S CHESTNUT,SPOKANE,WA,99201,,,
604 574 384,AIRBEST DUCT CLEANING,07/28/2022,07/28/2024,12718 64TH AVE E,PUYALLUP,WA,98373,,,
604 084 501,AFFORDABLE CLEANING,01/12/2018,01/12/2020,17505 16TH AVE E,SPANAWAY,WA,98387,,,
603 572 885,AIR STRIKE DUCT CLEANING,02/02/2016,02/02/2018,8426 VERNON RD,LAKE STEVENS,WA,98258,,,
601 901 928,BEST PARKING LOT CLEANING INC,05/28/2002,05/28/2020,2412 INTER AVE,PUYALLUP,WA,98372,,,
602 555 455,ALIS CLEANING,02/22/2018,02/22/2020,811 N 24TH AVE,YAKIMA,WA,98902,,,
603 608 806,ADVANTA CLEAN OF CENTRAL SEA,03/20/2017,03/20/2023,2520 WESTLAKE AVE N,SEATTLE,WA,98109,,,
604 898 540,ABELLA WINDOW CLEANING INC,08/05/2022,08/05/2024,15501 56TH AVE W,EDMONDS,WA,98026,,,
604 594 309,ABA COMMERCIAL CLEANING,09/09/2020,09/08/2025,6108 E PORTLAND AVE,TACOMA,WA,98404,,,
602 400 527,ABSOLUTE WINDOW CLEANING,04/23/2019,04/23/2023,PO BOX 573,ANACORTES,WA,98221,,,
602 338 696,ACTION FINAL CLEAN,11/30/2012,02/05/2021,816 W FRANCIS #101,SPOKANE,WA,99205,,,
602 675 966,ACROPOLIS GUTTER CLEANING LLC,01/15/2008,04/17/2021,3719 NE 74TH PL,SEATTLE,WA,98115,,,
603 437 967,ALL PRO DUCT CLEANING LLC,12/10/2014,12/02/2023,11112 NE 84TH ST,VANCOUVER,WA,98662,,,
604 534 240,AR CLEANING LLC,05/20/2020,05/20/2022,3612 NE 4TH ST TRLR 40,RENTON,WA,98056,,,
603 473 819,A R Cleaning Inc,02/24/2015,02/24/2017,PO Box 10020,SPOKANE,WA,99209,,,
604 272 434,AR CONSTRUCTION CLEANING LLC,05/15/2018,06/10/2022,PO BOX 1,HUBBARD,OR,97032,,,
604 079 137,ARMSTRONG CLEANING LLC,04/06/2017,04/06/2019,8623 9th Ave SW,SEATTLE,WA,98106,,,
600 573 013,ARK CARPET & UPHOLSTERY CLEAN,09/03/1985,05/09/2022,PO Box 14722,CITY OF SPOKANE VALL,WA,99214-0722,,,
604 592 403,A & R CLEANING,03/04/2020,07/18/2024,8103 47TH AVE NE,MARYSVILLE,WA,98270,,,
604 949 625,ALL PRO EXTERIOR CLEANING LLC,12/09/2022,12/09/2024,3022 272ND PL NW,STANWOOD,WA,98292,,,
602 366 757,WA GREEN CLEAN LANDSCAPING,10/20/2014,10/20/2020,1211 167TH PL SW,LYNNWOOD,WA,98037,,,
604 639 744,AMV HOOD CLEANING,08/21/2020,08/21/2022,1915 S 308TH ST,FEDERAL WAY,WA,98003,,,
604 286 258,AP COMMERCIAL CLEANING LLC,04/10/2020,04/10/2022,24620 RUSSELL RD,KENT,WA,98032,,,
604 913 655,ANGELS CLEANING & MAINT LLC,06/21/2022,06/21/2024,20409 8TH AVE CT E,SPANAWAY,WA,98387,,,
604 287 730,B CLEAN ENTERPRISES,05/24/2018,05/24/2020,5513 Thornbury Dr Se,OLYMPIA,WA,98513,,,
604 789 687,BAZERE KING CLEANING LLC,09/03/2021,09/03/2023,14916 93RD BLVD NE,BOTHELL,WA,98011-7036,,,
603 472 706,BEST CLEAN CARPETS AND MORE,03/23/2015,03/23/2017,PO BOX 1256,BRUSH PRAIRIE,WA,98606,,,
603 156 850,AMERICA ROOF CLEANING,09/07/2016,09/07/2018,10620 NE 175th St #306,BOTHELL,WA,98011,,,
603 497 981,BEST OUTDOOR CLEANING LLC,04/29/2015,04/29/2017,213 203RD PL SW,LYNNWOOD,WA,98036,,,
604 620 097,BAYSIDE EXTERIOR CLEANING LLC,07/22/2021,09/07/2025,2302 4TH AVE WEST,OLYMPIA,WA,98502,,,
604 595 244,AWR RESTORATION & CLEANING,01/13/2021,01/13/2025,21006 132nd Ave SE,KENT,WA,98042,,,
604 942 408,ASNEW EXTERIOR CLEANING,08/29/2022,08/29/2024,322 LEIGHLAND AVE,PORT ANGELES,WA,98362,,,
604 774 246,A&W WINDOW CLEANING,03/24/2022,03/24/2024,4004 E BOONE AVE,SPOKANE,WA,99202,,,
604 188 904,BAVARIAN WINDOW CLEANING LLC,05/08/2018,05/08/2022,1421 E Island Lake Dr,SHELTON,WA,98584,,,
603 178 534,Badger Cleaned Homes & Gardens,04/24/2015,04/24/2017,1003 SW 119th St,SEATTLE,WA,98146,,,
603 484 873,CASCADIA CLEANING & REMOVL LLC,06/26/2015,07/24/2025,909 18TH ST SW,PUYALLUP,WA,98371,,,
603 454 937,CASCADE CONST & CLEAN-UP LLC,01/27/2023,01/27/2025,5010 144TH DR SE,SNOHOMISH,WA,98290,,,
604 432 947,CASCADE CLEANING SOLUTIONS LLC,07/31/2019,07/31/2021,9204 219TH ST CT E,GRAHAM,WA,98338,,,
604 121 288,CERTIFIED MOLD CLEANING LLC,05/12/2017,07/22/2023,6615 McEwan Rd,LAKE OSWEGO,OR,97035,,,
604 527 688,CASTLE CLEAN LLC,10/10/2019,10/10/2025,511 S Lucille Ct,SPOKANE VALLEY,WA,99216,,,
604 570 526,BRILLIANT CLEANING,12/16/2020,12/16/2024,5115 FLORES LN,PASCO,WA,99301,,,
604 609 195,CLEAN CUT BUILDERS LLC,06/05/2020,06/05/2022,50 APOLLO BLVD,RICHLAND,WA,99352,,,
605 343 618,CLEAN CUT CONTRACTING LLC,10/10/2023,10/10/2025,705 NE COWLS STREET,MCMINNVILLE,OR,97128,,,
605 188 851,CGM CARPET CLEANING LLC,05/12/2023,05/12/2025,409 NE 112TH CIR,VANCOUVER,WA,98685,,,
605 017 818,BRIGHTSERVICE CLEANING LLC,04/03/2023,04/03/2025,10804 NE 97TH AVE,VANCOUVER,WA,98662,,,
604 606 083,B&L HAULING & CLEANING,05/29/2020,04/11/2025,2415 E. 1st Ave.,SPOKANE,WA,99202,,,
603 297 600,Clean Air Comfort Systems,07/07/2015,08/20/2025,3620 IRONGATE RD,BELLINGHAM,WA,98226,,,
605 180 603,CLARITY CLEANING & BIOMDTN LLC,06/05/2023,06/05/2025,1227 NE 143RD ST 304B,SEATTLE,WA,98125,,,
604 622 126,CLEAN AIR LAWN CARE,10/04/2023,10/04/2025,12161 CLUBHOUSE LANE,SEATTLE,WA,98108,,,
602 558 753,A & W CLEANING,03/08/2016,04/15/2022,PO Box 10792,SPOKANE,WA,99209,,,
604 236 584,CLEAN AIR MOVERS LLC,10/08/2018,10/08/2020,28921 BEACH DR,POULSBO,WA,98370,,,
603 560 544,CIOCEA CLEANING,08/22/2016,03/11/2022,12015 SE 260TH PL,KENT,WA,98030,,,
604 268 213,CLEAN BLAST LLC,04/27/2018,04/27/2020,16320 N Haystack Ct,NINE MILE FALLS,WA,99026,,,
604 978 500,CHARITO'S CLEANING LLC,03/16/2023,03/16/2025,360 NW DOGWOOD ST,ISSAQUAH,WA,98027,,,
604 780 359,CHC COLLINS HOOD CLEANING LLC,09/27/2021,09/27/2023,PO BOX 10322,YAKIMA,WA,98909,,,
604 486 227,CI CLEANING & PAINTING,08/21/2019,08/21/2021,2321 63RD ST SE,AUBURN,WA,98092,,,
602 008 266,CHUCK'S WINDOW CLEANING,01/04/2017,01/04/2019,1720 S DURANGO,TACOMA,WA,98405,,,
604 765 500,CLEAN CUT CONCRETE LLC,09/07/2021,09/07/2023,900 SE PARK CREST AVE,VANCOUVER,WA,98683,,,
604 143 154,Clean Cut Grounds Co,09/07/2017,09/07/2021,18809 E Marlin Dr,OTIS ORCHARDS,WA,99027,,,
604 583 520,CLEAN CUT FLOORING LLC,02/14/2020,02/14/2022,10619 E BURNSIDE ST APT 53,PORTLAND,OR,97216,,,
604 919 437,CLEAN CREEK LLC,06/24/2022,06/24/2024,PO BOX 570,WOODLAND,WA,98674,,,
604 620 788,CLEAN CUTS LANDSCAPING,07/23/2020,07/23/2022,16534 PERSIMMON CT SE,YELM,WA,98597,,,
604 930 439,CLEAN CUTS LANDSCAPING LLC,08/19/2022,08/19/2024,PO BOX 116,YELM,WA,98597,,,
601 356 266,CLEAN CUT DRYWALL CO,12/13/1991,12/04/2020,15512 33RD AVE E,TACOMA,WA,98446,,,
603 423 092,BIOHAZARD CLEANING & REMED,01/09/2015,01/09/2017,27048 118TH PL SE,KENT,WA,98030,,,
604 608 799,BGJ LANDCARE & CLEANING LLC,06/18/2020,06/18/2024,31055 KENT BLACK DIAMOND RD SE,AUBURN,WA,98092,,,
602 373 410,BIRD'S EYE ROOF & EXT CLEANING,06/13/2008,07/25/2023,228 Fire Station Ave,SEABECK,WA,98380,,,
604 530 076,CLEAN CUT CARPENTRY LLC,11/08/2019,11/09/2023,PO BOX 245,RICHLAND,WA,99352,,,
604 579 847,CLEAN CUT CONSTRUCTION,03/03/2020,03/03/2024,2435 SW 326TH,FEDERAL WAY,WA,98023,,,
604 407 962,CLEAN CUT REMODELING & RPR LLC,07/12/2019,07/12/2021,22407 ENTWHISTLE RD E,BUCKLEY,WA,98321,,,
603 214 798,THE CLEAN QUEEN LLC,11/02/2012,08/22/2019,3414 34th Ave. S.,SEATTLE,WA,98144,,,
603 407 104,THE CLEAN TEAM,06/19/2019,06/20/2025,6310 GOODHEW RD,SEDRO WOOLLEY,WA,98284,,,
602 392 150,CLEAN DR WNDW & GUTTER CLNG,06/25/2007,07/29/2017,4050 W LK SAMM PKWY NE 223,REDMOND,WA,98052,,,
603 408 855,CLEAN & CLEAR WINDOWS LLC,05/18/2015,07/23/2025,11010 Harbor Hill Dr Suite B11,GIG HARBOR,WA,98332,,,
604 274 340,CLEAN COAT PAINTING LLC,05/22/2018,05/22/2020,3245 HUNTER BLVD S,SEATTLE,WA,98144,,,
603 420 636,CLEAN CUT LAWNS,02/04/2016,02/04/2018,PO BOX 2232,MOUNT VERNON,WA,98273,,,
604 607 848,CLEAN CUT LANDSCAPE & DSGN INC,09/22/2020,09/22/2022,102 GROVER ST #210,LYNDEN,WA,98264,,,
602 864 182,Clean Cut Lawn Care LLC,03/09/2009,05/04/2021,517 106th Ave Ct E,EDGEWOOD,WA,98372,,,
604 690 292,CLEAN CUT PAINTING LLC,05/17/2021,05/17/2025,20005 108TH AVE SE,KENT,WA,98031,,,
605 262 883,THE CLEAN MACHINE PRESR WASHNG,06/23/2023,06/23/2025,PO BOX 249,PORT ORCHARD,WA,98366,,,
603 498 339,CLEAN ENERGY COLLECTIVE LLC,05/21/2015,05/21/2017,361 CENTENNIAL PKWY STE 300,LOUISVILLE,CO,80027,,,
604 566 461,CLEAN AND HAPPY LLC,01/30/2020,01/30/2022,4901 168TH ST SW APT H104,LYNNWOOD,WA,98037,,,
604 712 945,CLEAN & GREEN YARD CARE,03/14/2023,03/14/2025,1916 HARRIS AVE,BELLINGHAM,WA,98225,,,
603 071 348,Clean Home LLC,01/12/2011,06/27/2023,2811 Isaacs Avenue,WALLA WALLA,WA,99362,,,
602 638 238,CLEAN-N-ROOTER LLC,07/29/2011,09/12/2023,PO 709,SEABECK,WA,98380,,,
604 703 687,"CLEAN INFUSION, LLC",02/12/2021,02/12/2023,9220 RED CLIFF RD NW,QUINCY,WA,98848,,,
605 170 366,CLEAN GREEN LANDSCAPING LLC,06/26/2023,06/26/2025,26809 15TH AVE S,DES MOINES,WA,98198,,,
603 381 784,CLEAN PLUMBING LLC,05/08/2019,05/26/2023,PO BOX 2440,WALLA WALLA,WA,99362,,,
604 279 318,CLEAN EDGE FLOORING INC,06/05/2018,06/05/2020,465 S DOGWOOD DR,CORNELIUS,OR,97113,,,
605 305 782,CLEAN FLOORS LLC,09/08/2023,09/08/2025,8710 5TH AVE W,EVERETT,WA,98204,,,
603 183 867,CLEAN & GREEN CONSTRUCTION INC,02/24/2012,02/28/2020,263 GLACIER RIDGE RD,SEQUIM,WA,98382,,,
604 630 859,CLEAN FIX LLC,01/22/2021,01/22/2025,13195 NE 186th Pl,Woodinville,WA,98072,,,
602 898 810,CLEAN PROS INC,10/16/2009,02/19/2018,PO BOX 305,MOSES LAKE,WA,98837,,,
604 379 080,CLEAN NORTHWEST LLC,02/01/2019,02/01/2021,4101 PLOMONDON ST,VANCOUVER,WA,98661,,,
604 740 281,CLEANING PARADISE LLC,06/08/2021,06/08/2023,2621 RUSSELLWAY UNIT A,EVERETT,WA,98204,,,
605 317 525,CLEAR & CLEAN LLC,09/27/2023,09/27/2025,441 SE SNIDER RD,SHELTON,WA,98584,,,
604 407 613,CLEANING PNTG & LNDSCPG DR LLC,04/03/2019,04/03/2021,2011 S Craig Rd Unit 1,AIRWAY HEIGHTS,WA,99001,,,
604 878 085,CLEAN N FIX LLC,06/07/2022,06/07/2024,1133 PINEDROP LOOP SE,OLYMPIA,WA,98513,,,
604 908 647,CLEAN LINE FINISHES LLC,06/08/2022,06/08/2024,102 PARKHILL ST,CASHMERE,WA,98815,,,
604 464 174,CLEAN LOOK EXTERIOR SOFTWASH,07/31/2019,07/31/2021,4244 SWIFT AVE SW,PORT ORCHARD,WA,98367,,,
604 570 524,CLEAN LINE FINISHES,02/27/2020,02/27/2022,PO Box 571,MONITOR,WA,98836,,,
604 006 055,CLEAN MACHINE RESTORATION LLC,09/22/2016,09/22/2020,5614 S Holly Rd,SPOKANE,WA,99224,,,
603 494 174,Clean Lines LLC,04/14/2015,04/19/2025,PO BOX 1900,DEER PARK,WA,99006,,,
604 774 882,CLEAN PRO MOSS LLC,09/20/2021,09/20/2025,5107 N HIGHLAND,TACOMA,WA,98407,,,
603 458 261,CLEAN SWEEP JANITORIAL,01/20/2016,01/20/2024,21 Saint Andrews Dr.,CLE ELUM,WA,98922,,,
604 700 621,CLEAN STREAK INC,09/21/2023,09/21/2025,PO Box 1016,KALAMA,WA,98625,,,
604 724 431,CLEAN SLATE LLC,03/24/2021,03/24/2023,2323 E Winger Rd,SPOKANE,WA,99208,,,
603 292 399,CLEAN SPOT PRESSURE WASHING,04/12/2016,04/12/2018,PO BOX 1446,DUVALL,WA,98019,,,
604 439 142,CLEAN SLATE PRESSUR WSHNG LLC,09/11/2019,09/11/2021,12630 195TH AVE COURT EAST,BONNEY LAKE,WA,98391,,,
604 995 224,Clean Slate Hauling & Junk Rmv,08/02/2023,08/02/2025,18508 Cedar Park LN SE,YELM,WA,98597,,,
601 241 619,CLEANING RESTORATION CONTRS,04/15/1996,01/05/2019,4426 2ND AVE NW,SEATTLE,WA,98107-4317,,,
603 307 257,EMERALD CITY CLEANING,08/09/2018,08/09/2020,1408 Elliott Ave W,Interbay,WA,98119,,,
604 803 164,CLEAN SMART,02/09/2023,02/09/2025,20015 BALLINGER WAY NE,SHORELINE,WA,98155,,,
602 874 062,CLEANING SVC & CLJ PAINTING,01/04/2012,01/22/2017,2211 108TH AVE SE #40,KENT,WA,98031,,,
603 429 145,CLEANING SOLUTIONS,12/29/2014,10/12/2023,18820 MERIDIAN EAST,PUYALLUP,WA,98375,,,
605 231 821,CLEAN WATERS PRSSR WSHNG LLC,05/22/2023,05/22/2025,603 NW 17TH ST,BATTLE GROUND,WA,98604,,,
604 060 625,CLEANING WITH DAVIS LLC,11/30/2016,11/30/2018,694 W ORCHARD AVENUE,HERMISTON,OR,97838,,,
604 078 860,CLEAN YOUR HEAT INC,06/29/2018,06/29/2020,16323 127TH AVE SE,RENTON,WA,98058,,,
604 155 431,CLEANING RESTORATION CONTRS,12/18/2017,12/18/2019,PO BOX 98617,DES MOINES,WA,98198,,,
604 482 058,CLEARVIEW CARPET CLEANING,10/02/2019,10/26/2023,1001 Cooper Point Rd SW,OLYMPIA,WA,98502,,,
601 317 102,CLEAN WORKS,02/11/2015,02/11/2017,155 SCHOOL HOUSE RD,KELSO,WA,98626,,,
604 041 472,CLEAN SLATE SPOKANE LLC,10/14/2016,10/14/2020,1902 S GARDEN LN,SPOKANE,WA,99224,,,
604 803 781,CLEAN SWEEP SEALCOATING LLC,01/13/2023,01/13/2025,3902 NW KAUFFMAN AVE,VANCOUVER,WA,98660,,,
604 346 382,CLEAN TILE INSTALL & DESIGN,12/26/2018,04/16/2023,15232 SE 272ND ST UNIT 72,KENT,WA,98042,,,
604 589 486,CLEAN VIEW INC,09/27/2023,09/27/2025,1807 19TH AVE CT,MILTON,WA,98354,,,
604 677 852,CLEANS UP NICELY LLC,02/02/2021,02/02/2025,3213 15TH ST,BREMERTON,WA,98312,,,
602 073 804,CONTRACTORS FINAL CLEAN LLC,12/07/2000,05/18/2023,1732 220TH AVE SE,SAMMAMISH,WA,98075,,,
602 636 193,CONAN'S DRAIN CLEANING LLC,08/25/2006,10/11/2023,8616 EDGEWATER DR SW,LAKEWOOD,WA,98499,,,
602 358 976,CORIES COMMERCIAL CLEANING,09/17/2010,09/17/2018,263 Friday Creek rd.,BELLINGHAM,WA,98229,,,
605 343 491,COSMIC SHINE CLEANING LLC,11/02/2023,11/02/2025,805 S GOLD ST,CENTRALIA,WA,98531,,,
604 558 821,CORNERSTONE CLEANING LLC,09/22/2021,10/31/2025,11750 Clear Creek Rd NW,Silverdale,WA,98383,,,
603 010 742,Complete Roof Cleaning,02/06/2018,02/06/2020,PO BOX 432,OCEAN PARK,WA,98640,,,
603 276 142,Drainage Systems Cleaning,11/12/2014,03/10/2019,PO Box 46876,SEATTLE,WA,98146,,,
604 496 520,EASTSIDE CLEANING SOLUTNS LLC,11/13/2019,11/13/2021,2226 B Elliott Ave,SEATTLE,WA,98121,,,
601 900 020,COWBOY'S CONSTRUCTION CLEAN,12/31/2013,01/25/2018,PO BOX 1905,WOODLAND,WA,98674,,,
604 750 641,COAT & CLEAN LLC,07/26/2021,07/26/2023,210 E ROAD OF TRALEE,SHELTON,WA,98584,,,
604 523 194,CMA ROOF CLEANING LLC,09/26/2019,09/26/2021,9609 S 192ND ST,RENTON,WA,98055,,,
603 328 985,D & H CARPET CLEANING LLC,09/24/2010,03/20/2025,1112 NW 75th Circle,Vancouver,WA,98665,,,
604 586 490,DEEP CLEANING GARDENS,10/30/2020,07/10/2025,512 FILBERT LN,BURLINGTON,WA,98233,,,
604 279 291,DIVERSITY AIR VENT CLEANING,10/12/2018,10/12/2020,42130 PINE ST,CONCRETE,WA,98237,,,
604 969 872,CLEAN ENERGY INNOVATORS LLC,10/05/2022,10/05/2024,600 1ST AVENUE,SEATTLE,WA,98104,,,
605 305 033,DL DEEP CLEANING & LNDSCPG LLC,09/01/2023,09/01/2025,5776 SALISH ROAD,BLAINE,WA,98230,,,
604 498 210,DAMAC & ASSOCIATES CLEAN LLC,09/09/2019,09/14/2023,14670 SW PEAK CT,PORTLAND,OR,97224,,,
604 861 152,D&M CLEANING & MAINT LLC,02/01/2022,02/01/2024,PO BOX 10120,SPOKANE,WA,99209,,,
603 266 535,CRAWL SPACE CLEANING PROS INC,01/31/2013,02/08/2025,"10733 ""A"" Street South",Tacoma,WA,98444,,,
604 719 875,CRIS'S CLEANING LLC,06/24/2021,06/24/2025,12212 39TH AVE NE,MARYSVILLE,WA,98271,,,
604 408 066,DAISYS CLEANING & HANDY MAN,07/06/2021,07/06/2023,3715 S ALASKA ST,TACOMA,WA,98418,,,
604 774 071,CROWN EXTERIOR CLEANING LLC,08/19/2021,08/19/2023,552 W RIVERSIDE AVE,SPOKANE,WA,99201,,,
604 769 250,EASTSIDE ROOF CLEANING,10/12/2021,10/12/2025,22923 35TH PL NE,GRANITE FALLS,WA,98252,,,
604 934 126,YETI GUTTER & ROOF CLEANING,03/03/2023,03/03/2025,1427 NW CAIRO ST,SILVERDALE,WA,98383,,,
